# Exported with SCiLS Lab Version 9.00.12376
# Export time: 2022-09-26 18:34:15
# Generated from file: Y:\Ellin\2021\SCiLS files\2021-07-27_NE_MB_posMS_DHBsublim.slx
# Object Full Name: PCA_2021-07-27_MB_DHB
# Object ID: 9aabae3d-923a-4cc5-9977-7b5e94506778
# Object type: PCA
# Object creation time: 2021-07-28 21:45:40
#
Spot index;Coefficient 1;Coefficient 2;Coefficient 3;Coefficient 4;Coefficient 5
2105;-24514011.5176498;1632465.283554;-3644658.52886135;3119818.46827659;-2143208.32723975
2106;-42438560.2217258;178673.992101336;-6175681.15252823;4286443.747014;-2768715.03041105
2107;-57089801.4154158;-5927256.90479783;3728254.63984124;5988765.41406386;-4666177.58744206
2108;-46823292.9627956;-6700033.98452405;5159471.98068448;5397926.34170972;-3920555.47825758
2109;-46776862.9708971;-9495107.73298421;5298696.99099327;4738994.01683599;-4815070.30540546
2110;-46476502.4137791;-1608615.54434061;-3679204.05666558;6474046.1620413;-2530139.46102606
2111;-44995401.9405761;-3671459.11597842;-1022662.8480378;6545839.22281736;-2663704.425378
2112;-58628180.0600065;-9553525.73165161;5227244.13665667;5457949.58037698;-3584739.17465215
2113;-2536431.03099725;13852042.9410973;5713065.94716456;5366476.56576554;1225987.57708268
2114;1634465.51199948;24650980.9945105;9524556.08061056;6938569.74381616;4321219.41831122
2115;-6218917.30743875;2364733.82902153;14097187.3202163;3336245.84486016;-1321692.28690575
2116;-47333169.6693437;-9329597.06304552;6365076.02731525;4228428.16443295;-4041708.4105831
2117;-26403993.8401463;-5619078.60955045;-1701899.1528514;4642201.24359033;-2206765.16874928
2118;-34635448.4414154;-5232874.98814035;-6173847.00545265;4416407.04575822;-3028036.12440887
2119;-51885064.3090467;-13077534.2195693;1088081.92691269;3424344.32541016;-4685461.29167653
2120;-53591315.6294928;-11014185.6136505;917936.300298115;3935814.68628528;-4479784.07706972
2121;-45317152.5938889;-7998551.08145575;705164.760025971;4341201.16961236;-4375826.0936511
2122;-42145609.3320236;-1383696.43748399;-1171467.31098644;6136738.42230609;-1844798.90141372
2123;-41970203.9153247;739977.57059901;1807715.90538778;6128941.66125733;-2925731.83485149
2124;-42931841.4229772;-2136161.17032399;4187821.14888515;5219361.18044016;-3897539.89474059
2125;-52778746.8096035;-15862620.8820763;12954447.9639744;-4098522.82144618;-1106027.4392807
2126;-73884198.4328519;-18654840.5541432;12058786.3019236;-4163789.98546607;-90133.5240371567
2127;98311598.1404411;-6496158.99153656;21448519.9411586;-6953833.87052831;453288.070500831
2128;99334886.1823321;8434876.80904661;10245300.3198467;-1314141.10613596;-1273696.7627036
2129;82942071.9528984;11223095.9123052;8104769.10930145;446974.504602659;187131.733337244
2130;48528638.5941224;1950392.69826667;9392421.41215663;5724967.30435159;-983040.951417264
2131;73406924.5584967;18743695.7195088;12631071.087298;1871299.34455074;1232815.80883563
2132;60900311.7221552;15399798.3947037;16445121.7950452;2043556.03119368;-2596994.37910578
2133;43422813.260953;10429501.6395333;9687991.19360821;7372008.12493353;-2878663.34853353
2134;96686672.3416052;12900952.7345789;15076499.4222907;-758473.340439837;-6955407.48359018
2135;84989876.991643;11926233.4966956;25552758.3624495;-3000.71315736766;-7025704.3292812
2136;82186227.3134791;19312214.8983611;28896308.5237326;389505.208362742;-7931025.64455315
2137;101645462.009576;21277398.7801046;23861381.3052853;1759094.15976217;-6087949.66575325
2138;112348733.829758;13697440.6290305;27216107.5147226;-123151.988842778;-6205493.91446701
2139;59845914.1214896;15022832.9451416;17037776.4081285;7811715.3389783;-6240508.35881636
2140;64432334.7634017;4933509.79231406;31225095.8546285;-1872207.89046966;-9332903.3389714
2141;9538897.58371144;-11438576.6263492;20024659.4414498;-3762789.17451335;-5821249.79784837
2142;76662014.4532226;1450433.09743548;4252623.4427105;2479757.06758492;-2711383.96623193
2143;102918672.333711;-4992580.32042225;10497662.4330501;-2116974.24508104;-2138983.2544527
2144;95368012.2914038;74066.9505514813;177447.957307434;637110.532251116;1728617.50789864
2145;106514305.971692;-5466680.86165051;-5217839.46621113;-1141116.00307933;411771.853579123
2146;93671250.433244;2379791.15970588;-4771451.05994954;440518.554675792;3412140.03008527
2147;93563133.8008364;4173581.74748641;709352.807447058;-1918405.8581589;1942113.51125153
2148;70264741.7451626;-4850686.79917906;3549498.60014304;-4192730.04472027;2569879.80059907
2149;104586087.293842;-3692555.30565979;-7979757.71256178;-3030206.10673603;3483833.19066888
2150;109707365.818992;-13854074.1643034;-13181445.6954107;-4124909.11039759;2892441.63232253
2151;76679465.6718734;-10211513.2255741;-17589391.3101216;-103225.266191027;630339.612239997
2152;76176499.8515184;-9812944.11721804;-6277268.94382373;261077.107651972;-1139542.01292516
2153;68963562.3877492;-10215044.4094575;-1068009.64256872;533832.045356247;-1861870.67690092
2154;69732908.7912727;-7427489.45697744;3826827.6274127;-555733.992724094;-1133762.11599438
2155;4400196.33595364;-13211906.1930698;13714257.0177223;1160015.05145879;-4242819.12355731
2156;-48659305.3536349;-17481817.5520213;16185827.6789332;-6866914.88052789;-1180119.00164303
2157;11196830.6161167;2930545.38237637;21904052.7450274;3937288.00221306;-7718038.44002062
2158;40128519.2634684;15276892.025269;14966317.435152;9327348.69144372;-6131594.47687654
2159;92288854.2714087;10573671.5087371;31544177.884226;230805.358206102;-6140129.1865071
2160;53189869.512894;13249756.4519159;19101425.0157678;4298148.89480386;-7698692.06863674
2161;62064121.1158375;9898877.71208471;25929492.4258419;4303836.00951129;-10194210.2860739
2162;66221377.7318759;17516002.9273121;21024883.8567595;2943535.89333584;-7557770.58019615
2163;106715488.02044;2710907.06922259;33889454.9611024;-11385915.2118264;-3511319.08848389
2164;74654029.6742458;12147126.4230716;15464749.5167114;2875751.74650757;-1228923.83032268
2165;53856411.9042248;10054832.866221;10263970.5656531;6476943.21653214;-1370490.9569407
2166;94401801.6257651;4732182.78880734;29309986.1240326;-5156940.98819509;-2956379.36742307
2167;97181898.1949385;9305131.49911289;7345417.93030543;-211922.636715744;-4620610.00069751
2168;75359571.8532503;-2404766.15383113;15456898.3828599;-1627843.12278838;-5980531.74955207
2169;-17899380.9761496;-20352081.7165026;14897396.5722247;-9973248.13727679;749526.453133415
2170;-75004327.4233368;-23134982.5848434;11988877.5876731;-3427494.65600851;116129.715128854
2171;-92054666.8267637;-17597857.5227547;11995125.9694238;-1609321.22806137;-844267.081021278
2172;-81909209.7655808;-17845642.5781033;10215924.7227083;2439334.91360929;-2920540.50117297
2173;-34455680.4993303;-2734182.09158539;303334.384647118;2852916.14041476;-2876317.04625875
2174;-15745062.5505053;6102281.67449293;-7529086.3898546;3556929.99857321;-1490482.6180822
2175;-40238311.1953885;4336837.67627453;1462672.76551;6671931.22870259;-3278017.99709282
2176;-34866605.6443234;1640381.81393169;3709064.3853592;6796523.13523487;-1467641.4928652
2177;-16024725.0056683;1545788.67417346;4091277.68820383;5601570.25522392;-199186.867025828
2178;-12111236.0288776;2103251.11298506;7322621.83951919;4474483.07338069;1078489.22464277
2179;-37373368.3669356;13317886.8861402;-4802463.64356429;9373323.16359795;6146574.93333049
2180;-14308500.3255738;24056037.7718051;-2108631.85370844;8200462.95607854;9502035.80481184
2181;7973771.19260406;26797100.8013402;12642146.1869346;6629254.15858581;11536231.758446
2182;-6118401.64843169;18129084.1689309;3119309.76950275;6507943.09520261;3420615.20183793
2183;-27231408.2375035;-36606.9674372223;1352247.36662252;5360556.85827879;-1916370.77413129
2184;-32170841.3962645;1712676.80289316;-3866608.7114277;6925333.97242914;-932256.485540217
2185;-46478609.341264;-4233649.35125488;72390.4589138276;6648790.69011544;-2398909.15983788
2186;-48195208.4045358;-6123848.63557498;2822129.20069019;5673844.42024582;-3133557.97307287
2187;-46517700.7076605;-4757528.37127999;4124436.500385;5838931.82745615;-4007990.54132586
2188;-38954461.883579;-3184447.96587574;4952277.59700452;4967017.8830586;-4086208.43550814
2189;-37978638.7995783;-3152851.46907907;-771710.985637297;4978822.81012363;-5085833.43225181
2190;-40356140.3093224;-2755747.99355593;-5426805.45849377;4503424.22420116;-3948949.5371324
2191;-57252943.197228;-14074268.5909442;6563973.30186326;2714310.81857434;-4776441.91436622
2192;-73605108.9407803;-16509625.8377386;12002512.7143162;-960573.169203803;-3558988.76442645
2193;-87001764.074439;-18038680.9686507;12390960.7391648;-2478981.28334513;-1569665.3980475
2194;39213952.7295696;-9976501.22466075;20365671.6107248;-7378905.09196543;533759.170899689
2195;125208538.093417;6437057.59826788;17106126.5653931;-625312.501806851;-893009.795419099
2196;119294926.281954;9926496.41706542;11295672.9693095;-1384842.58475521;327159.490002777
2197;95111187.3222435;6753352.29104421;20964195.8847465;168514.526454306;-2316824.10521646
2198;51053892.5325063;15139694.8542386;9355980.76395269;6508099.22515929;1069856.00357312
2199;86625587.8909309;19448042.6905384;18853809.0437201;444820.010553996;-4568483.73723286
2200;57698517.1536286;4764906.08938005;13870023.012247;5872229.16596906;-5007961.74487196
2201;98236219.9417789;10901628.3191193;18904460.6936568;-1923982.70612496;-6281443.20858722
2202;89183292.8849501;14591479.6812129;19098070.4604103;2166897.87963729;-7637729.15034057
2203;90308193.559236;13265352.5664618;35070257.614194;-3543495.30450808;-9475390.76073427
2204;98797685.7469512;21062844.1574071;22641051.9370252;2289555.68600324;-4901434.23284145
2205;85684114.4565534;20939893.6613232;20090717.3487783;4460529.26245207;-4578367.4242738
2206;76431238.3458168;14003087.7605572;21186214.3796517;5025089.84335441;-7282470.60584762
2207;36243474.4800135;-1753291.07972036;30715518.1482602;-3846415.29332667;-7392364.41852101
2208;5285575.69002698;-11685974.0165318;17961043.0471915;-240485.846118734;-5698215.32364796
2209;85648972.9666742;-2379574.49729788;6055663.33077337;1488712.96078558;-2848118.77864508
2210;81231246.6997548;393331.981159628;-1260625.17217702;2116814.83918286;-268586.571142297
2211;110540906.343094;-2288082.5749917;-2413911.05293354;347754.793851163;485394.597181174
2212;106942146.238891;-9095763.88583343;-7477095.55625225;-708074.546018155;4021631.48089583
2213;91746628.6513343;1474068.2845968;-8751822.25620018;1042470.18185767;3140898.79700347
2214;115542958.705053;5683326.65408788;3332151.80050202;-3499850.80401999;2213455.47333194
2215;20162126.5153567;-14351441.2571284;13457424.8152576;-6582634.59352476;5541651.07189091
2216;124314556.88089;-8090645.3666521;-1370259.05319132;-5336841.15458685;4489727.60749922
2217;116324970.905378;-13921024.5307302;-12005096.1276458;-5380213.41877526;2377276.40957847
2218;92442841.231916;-16817550.0856932;-13994789.3540845;-2921982.59560122;2456083.34606098
2219;68412851.3642331;-5205134.82080201;-9647473.55468748;1946409.49104625;1090564.00558602
2220;73739874.6029101;-5549436.27555174;-3953175.51918787;-1050611.88021737;-3974898.32489103
2221;69246210.706809;-13325030.403145;6411462.84083278;-588301.123358165;-3077179.46844378
2222;35926971.5831202;-14396685.6643988;14517372.035888;-4339410.94945078;-767639.109537757
2223;-39959217.7923051;-18139881.5027587;14359283.8970196;-6332653.5692072;-2650018.5455317
2224;-46950538.1540306;-12106169.7358401;17495590.5767256;271427.764029881;-4074864.3486125
2225;40104319.0808186;17227924.5061862;14736455.462482;7207679.4076328;-5156585.09443515
2226;52861610.7947512;13826206.2899286;20022877.9058286;7939822.95630978;-7936784.83134301
2227;63376458.4833898;13196325.6321106;17231213.9994631;4720834.93088116;-7737756.5442488
2228;51238410.5992767;14755818.1963725;20584741.4158105;3773848.14366339;-9209415.51693074
2229;59061393.7278299;2793561.55742439;33096264.4244007;-2872024.21739429;-7163236.61582754
2230;81636255.3937202;19989406.7329416;15711525.9366126;1397782.63680182;-4798144.94782045
2231;77967075.3762421;12839427.4120915;16233051.0939485;2072324.7007405;-1930063.70992811
2232;56648202.1135686;-2659057.32071409;20179488.1295301;1958500.95322976;-4562928.19961493
2233;51122234.211892;7335822.04036212;11211757.0183014;4972358.05952561;-2155061.65218102
2234;81026441.019462;9444436.60427989;15675031.3317542;1779124.9156288;-1972937.25463998
2235;131271141.881476;891352.218551957;19229037.125363;-4139884.84780307;-6329809.12227392
2236;76490939.1228265;4025982.0290738;10033877.41696;264181.336492587;-2549650.60722151
2237;70521592.4345197;-12265121.7903287;17198602.4929327;-6543439.95826346;-3948106.20996608
2238;-52190624.5684045;-19888561.4747622;15323227.499652;-8417671.14509932;3333977.72512733
2239;-72324562.4351919;-21647226.1094156;10016508.8775706;-4432480.11390483;-57704.6068849103
2240;-94301244.4805794;-19045080.9363059;10841831.9350233;-397620.274126512;-2529143.25199973
2241;-23919903.2903826;-9063285.64042697;5576064.08496808;556560.696382355;-3743120.18329136
2242;-15423882.2845833;4198408.86532265;3786089.4557071;3686054.03519276;-1960782.45369637
2243;-23340224.0169998;12498900.2862846;-3151130.05499637;8329729.70276271;827706.834759894
2244;-2759400.26556078;17669939.6534018;-8375028.51467779;5940114.32614588;3374124.80470901
2245;-40152684.6355161;11611332.1287596;-875941.749412904;8218459.53880616;7713028.17942604
2246;-44604398.9709881;17737251.4740931;-2232043.21479338;9218079.6300668;10418231.7883417
2247;-22776810.1289349;14260513.8148375;9921661.13417694;3594271.38815333;11978747.0962157
2248;-23429769.2696913;-10803095.8488876;16320431.4634194;790426.995204571;6439340.95812752
2249;12738871.0263193;17996200.2418594;9835512.38196574;5017156.54771519;8493657.10303726
2250;9173035.43479977;5866913.60443727;13260297.9047881;3206961.64542473;3406827.7071218
2251;-9255080.32340774;1335364.2365399;11805356.6322662;3848173.20108928;639285.188828424
2252;-16761253.681766;4990323.45505669;6083871.36411352;6699766.59873246;-685852.57676216
2253;-35507016.3410573;-1899981.84632501;6435976.46870316;5944372.11575716;-2990325.14400616
2254;-42214701.9008154;-3452100.0412875;2204585.6882357;6478563.14195553;-3117678.79887064
2255;-37007335.9146216;-3060704.61642755;-4448619.27831207;4966148.76906294;-4265164.44057009
2256;-16547709.5067947;-2711613.08390375;-2284214.43943269;3252033.03644701;-2047928.06592883
2257;-40315311.7070106;-13141982.3036866;7371081.16528704;1656956.0497924;-3678546.03838717
2258;-70842318.1485422;-17779641.1082524;11032690.6668123;-4352079.65658079;-1797129.3384816
2259;-82724264.1796971;-18862452.7186013;13933362.269871;-5107291.5605822;-1092730.32642591
2260;-91785025.3439856;-19094366.7448968;12343263.7397998;-4230003.70308647;-668403.543941593
2261;-80780759.4237866;-16936777.2896251;16202982.4106431;-5237068.20997118;-1337696.72648191
2262;45811580.9787379;-8083352.79217408;19961062.5506573;-2091437.56957229;-5347866.06984745
2263;107799905.484082;6262015.78063402;14864305.4161915;-2230475.5616591;-3891863.81041601
2264;86458139.5495308;11918317.8531208;22274983.0391301;1064958.76236;-1797268.96499756
2265;60026771.5118443;5416834.04569465;11590242.9461776;5418604.65059803;-1437342.99810955
2266;90013136.0091124;17634577.4962081;20950031.6271086;1179426.49843289;-2424318.91177303
2267;41682059.0906426;7071559.01472654;12912338.3298628;7744878.20557199;-3440222.46267448
2268;103561264.061257;11605721.5362645;19447966.7128946;-2423678.88065451;-6711951.20468398
2269;89627774.8030549;17256286.4476648;19887654.5972051;3391205.38347712;-6650276.21094359
2270;84048173.887401;21521372.8929784;24649926.6225267;2148087.08220771;-8033379.23818196
2271;112211062.430629;21820755.3471142;25887758.8468493;1370710.81987272;-7290270.20254863
2272;96582595.0525564;15055166.1257917;25383815.2182217;3947011.64669318;-7526039.64659237
2273;79956469.8883832;15645742.5474268;23373974.9551687;4843492.60244802;-7795924.49403812
2274;14496303.1082473;-6786368.77274323;28092014.5139835;-6234818.68713907;-6210508.03552942
2275;25540822.4628847;-8125286.77432595;13172408.4257127;2497081.98574012;-5312643.12585437
2276;76685118.0687964;-1781915.07999285;3403812.42044466;1838892.34663097;-1845149.91020936
2277;77818495.168228;-817314.646480135;-1886697.69439614;1696030.18170153;-676569.906829926
2278;87807123.8472003;-2140961.6523188;-4186425.96149894;1038446.70062167;-156481.913322518
2279;108969416.109212;-8924212.58588625;-9250314.2051254;-2053307.06215904;1195285.74430891
2280;106325010.803425;1562201.59678786;-7289355.53610543;-815476.496327507;1712539.94508134
2281;93803208.4545951;9633205.42978898;-4536427.54833608;-2285542.03456643;3478801.08444146
2282;93456858.2220376;146904.610073907;-7403460.15994266;-1844480.7526896;5573250.90685524
2283;105536322.345999;-6772441.64215518;-13087580.8413695;-3159423.46695506;3763066.13263867
2284;93352777.0012386;-10536359.8016978;-18570451.6793382;-3088613.99547734;2023631.56052074
2285;83907958.2625925;-5689304.12707246;-8491567.50721764;238209.193023205;1692322.37776173
2286;77643427.1256371;-4188029.98997699;-3814694.83212935;490400.059021753;436650.993392526
2287;94241757.5937546;-18668005.0453197;10080952.5213452;-10223955.567956;1516716.52286748
2288;58341009.315454;-18014266.4035804;14297808.911204;-11727527.9494394;1523904.27849201
2289;13688701.5543521;-14329359.8041486;13941257.1460027;-3644568.41356286;-4285793.06346021
2290;-52513417.829638;-21447821.9670717;19510688.9876994;-6934517.86275587;-2879433.75874206
2291;3517472.34278285;-6768726.83330194;22267752.183547;959200.451665204;-8063110.28790709
2292;12514866.2982038;4026955.45501313;6459733.43254348;9846039.66254552;-6552777.50461079
2293;45123755.2807635;13240928.5905062;11926347.1533576;7219790.51414454;-5612713.13739233
2294;46920312.4927835;16379307.028118;8979599.73984879;6227245.20673505;-3219700.37715373
2295;51080662.0796997;20168405.7765833;10396336.3262083;4630066.92645474;-5824492.17929569
2296;79395226.7554028;16417610.982837;18461174.0591302;2149930.82575926;-5122255.0520019
2297;79620859.0846488;18992353.1508461;14578495.8324044;2233053.60372203;-4183738.20041226
2298;63101042.5351696;7551650.33660163;12012733.3646965;4713730.3562804;-1993940.82566958
2299;40627603.5835351;4034759.83950785;9427658.06411404;7710804.81116648;-3304562.98928124
2300;68681949.0330496;11542006.6863682;14820629.320157;2741865.90309639;-1241163.76910368
2301;100775427.22444;5831926.46083935;10008613.6297434;-1162075.92813033;-3774668.96804664
2302;113927993.686625;-2270964.73512433;16384607.0638644;-5871342.52720618;-366354.528705628
2303;107808522.331665;336233.465940481;12006967.0601016;-3251439.75923807;-1906359.48433974
2304;93685015.0687108;3470848.72929827;8104326.36552562;-730196.264694488;-2874818.5552119
2305;81503820.3647249;9416077.16679624;8036240.17362538;4161012.84167397;2120330.67475443
2306;30589068.7476018;-806068.738692466;8189189.64397107;2256119.33473652;1273549.88523974
2307;-23415717.2463436;-11521655.4058912;13632016.0881915;710044.640561693;-1585871.33816167
2308;-18484766.0068991;-323949.392550889;9579960.07373115;2002384.21964259;-1968805.29944916
2309;-18455206.4296812;18411063.0521697;-2108223.6111179;7717276.82994556;4368411.92657075
2310;-42988944.6675754;-1102685.76901097;5564556.15838512;3772491.49682171;6314334.56240606
2311;-21986639.6797911;5156360.6188063;12543755.703403;2047585.84568013;6479064.55633374
2312;-16304508.6014824;-13727538.1100004;14331699.4406232;-2804249.69326038;6142940.50367109
2313;-39257998.4489498;-15287740.5761304;16870418.4994151;-6110598.16252642;6187745.60752765
2314;-57994525.3285952;-13380087.6269705;20470836.8176345;-7680389.94492082;7986195.23530299
2315;-23491310.1451201;2520134.28909144;16085162.6451324;2065800.26805034;9302019.10478342
2316;3307163.43725324;20297477.2261966;8315438.38983207;7036820.12103417;10470870.0244442
2317;-3004864.6316427;14847918.7497235;5880380.21316407;5030521.25081742;2626172.08274432
2318;-14858820.9011231;13922496.2728791;-230368.951971512;6326796.35871013;1944760.5181411
2319;-16332063.9471148;8353883.03978956;-438338.973216856;6567246.88669659;-416811.836761324
2320;-29473109.1413836;447322.681695294;-5197667.64922553;5926956.99337797;-2461758.53477669
2321;-15202915.2151966;1951172.84555952;-3016304.31867093;3801174.55901694;-2828988.90329447
2322;-13393774.5908052;1063635.15221025;-66063.4754660964;2634905.94002786;-2760079.44179872
2323;-72781229.666834;-16243612.032746;10995416.2166318;-901929.075870776;-2791791.9391245
2324;-86784028.4239611;-21237764.6898152;13422998.7022573;-1864590.52566919;-2817327.07543982
2325;-96309738.5826552;-19841928.7291407;10233857.8423042;-1787063.57450211;-953032.618894453
2326;-90192122.7136329;-19183450.7503422;11147779.4971599;-2687427.74465248;-984250.044618177
2327;-94156714.8878213;-20472021.9415674;14200188.8446671;-2205889.14067805;-1751475.24088649
2328;-73701558.4953352;-18181906.2446918;16929585.6608331;-4270098.10818312;-1808930.44013101
2329;-16312818.5593131;-11802997.1387822;21452452.6770403;-5101653.61682562;-3496587.50052059
2330;69411255.5041379;15254534.2203108;13298039.7160599;3739510.69503057;-2985055.76828176
2331;44641459.4532679;-1392162.11154305;11765200.9081615;7078042.11587999;-335122.274989258
2332;82629138.619127;18100698.6076917;14019445.6113811;3328937.07000381;-1580724.37293913
2333;97325030.4910209;20308583.7021343;20003363.5492728;-700227.952517207;-4568462.54175859
2334;70504679.5131477;17069429.9271799;14234532.5881944;3481390.84028191;-3744774.34296231
2335;64004095.2750645;10144615.6668552;19873081.3241427;4012372.99278515;-5424092.02539907
2336;73948412.9260661;21868840.7209552;22982124.9170557;3593155.76265251;-7469806.64498105
2337;102800057.364178;22960232.4920114;25717052.6635702;3885497.66246926;-5353067.32140019
2338;69343024.9639028;16430730.6334507;20647162.4741069;7795757.10044382;-5174351.70478605
2339;82560061.6835002;20612882.5358975;25086226.0049773;3884027.10680011;-7898444.2577479
2340;-6905203.94021194;-9229101.61506793;24849486.3032218;-12060624.7922767;-4324089.56026161
2341;53479757.8827496;-1070612.12223428;6994598.57794002;3306934.02778832;-4252188.27875551
2342;80768464.6872656;-3637375.0228854;2557895.21540818;1138593.92915232;-2410031.48459852
2343;82882896.8321257;-204581.918713271;-5471895.36643846;1558672.49179698;1192685.0179716
2344;101743401.753225;-1527988.421422;-6426088.35231716;124005.90108275;-902681.167242702
2345;105905262.848226;-10177770.0377425;-12549388.2691293;-1677675.23718753;3646945.529242
2346;139834079.515722;-9923271.49098008;1142537.74403395;-5895499.50382539;2293721.01830443
2347;107299836.478539;-1812375.84213609;5534774.68243054;-4608314.57494173;4127005.46071636
2348;109241480.572209;-4524558.11744823;-27582.9771613847;-4121545.09962785;4613600.97397063
2349;124038922.250013;-7035426.13160243;-6040408.13958756;-5462672.9614773;2329266.85072408
2350;116827644.371313;-10942629.6489904;-16852570.220751;-3779444.27217106;2364247.21155854
2351;79256831.9623132;-2836731.730574;-14715991.8024293;1286612.14045993;4411738.78179174
2352;75414816.5113843;-10467530.5421596;-4473629.38684708;437185.069318887;1872230.82558072
2353;75262735.0218439;-10379990.6091527;-3428982.32680686;-913705.016367571;-1859959.66768322
2354;67208011.2612751;-10780868.1178236;-901115.489285498;131010.070158816;-2035551.4330956
2355;53125487.177286;-7519143.28809937;3563275.49526387;1438819.62358053;-3630566.51047326
2356;-23653713.0887769;-16093690.5721089;15570204.927883;-7204081.23118942;-4176949.33995238
2357;-48611899.1956995;-20001009.123878;22242560.2070546;-8640260.64676613;-3387734.32174131
2358;29172448.5053446;5134068.23934849;17331707.4720616;5283806.18995613;-6183161.29851759
2359;36798804.410033;2171926.67412656;5901145.24039878;8923811.30807837;-5007912.63696935
2360;60444215.6844124;11379637.5981667;12720006.3153411;5244709.67503313;-5267926.26581933
2361;76831819.3971311;14885586.2436742;18465034.6562133;2464920.9319689;-3772214.47340258
2362;96025536.161671;4035513.93254938;30648224.1107351;-6114723.37399837;-7009662.0496503
2363;90784344.8073035;18335402.2873589;16882744.9338504;1946356.52317564;-1421463.0524327
2364;67683794.4705123;14726079.5337666;13405168.0193239;4079315.55171068;-1598986.50318694
2365;62916001.2521539;6173076.24014466;9139684.32436766;5868906.75817085;-371229.505242969
2366;51870320.6290365;2805717.76038691;8143203.59511201;7791065.35692318;-1195797.09828258
2367;73852578.9748407;6152247.09786392;20086854.2665203;954057.821228472;-3911637.07707574
2368;92608602.9389523;8792657.3387404;4681377.39406158;862507.214805843;-3428472.65268343
2369;119018997.180958;680538.660439556;14506104.8015526;-5544427.02189108;-5030818.94204309
2370;109697314.282862;-7236295.08440592;20347830.1812968;-11028381.7092236;-2939977.88520842
2371;92641831.0516416;3960486.19316555;7077478.76119598;-2141225.93658713;-282634.839157219
2372;86931049.3251133;8655179.4070196;2189404.51145466;163830.057594341;-1643235.7354378
2373;69090663.1307804;-9549696.94673075;16334403.396154;-6888935.95376365;-776251.245737142
2374;43033579.569526;-11543862.9255495;18762502.9890162;-10070591.4163535;479922.773219762
2375;-12820817.5550295;-23988990.7791997;16762266.3645342;-12389860.430354;3566900.76392946
2376;-18400929.0511499;-24534570.4895723;9992246.50464649;-11107877.7920545;5322847.54921824
2377;-16575925.3998195;-28352644.9330271;1796374.80577156;-4998152.04499256;6463489.83843075
2378;-47594019.9959367;-21529683.3510263;10979979.0690429;-6391560.74526418;6956005.76058812
2379;-75052461.9458588;-16728206.1297647;18567487.0301291;-2782951.33052467;5735701.49936755
2380;-71777774.448125;-14980790.6211793;19968364.4773382;-8107936.38683601;7424440.86515579
2381;-69721944.4067029;-16794404.6618494;19408677.2440201;-5618531.86678286;6208897.1827397
2382;-23827579.7056805;-18814055.2633258;16707291.7869261;-10145372.0517926;4575342.16097557
2383;1905030.06713724;3213345.72277275;19103018.2688787;-1659933.69042134;4858029.31800103
2384;3691162.77048516;13980925.3841869;4501542.20591681;4746670.99081625;5680967.92706354
2385;418947.845590966;12646489.066794;373548.078189881;4419330.71749876;2877119.47831705
2386;-11421139.2791347;6706873.57463827;-2549849.46907993;5586175.51927557;2575781.58186364
2387;-45879718.3927273;-12813816.0729538;8280092.50119862;2268679.31215826;-2136462.16683094
2388;-71438717.2450898;-16422466.338086;12430291.4333282;-3503401.1223702;-633741.798309838
2389;-79799666.9189698;-17124586.462338;11629375.7011342;-2717959.74554693;-2598553.40349958
2390;-94002038.1169441;-21015923.810034;13144282.4572072;-608268.215764235;-1766844.68816065
2391;-41547830.4842251;-13468081.1469944;11968165.1190058;-690700.093838403;-2586094.53552302
2392;16107728.6405015;-1913174.22898124;-103699.331774264;1119361.87119843;-2832599.05808011
2393;31384829.115286;-6181873.80787068;1806844.58440132;-150745.040832261;-3721580.22820831
2394;28096449.8608579;-13086071.0036921;3711338.51855529;-2244580.56014473;-3474397.01947208
2395;-44251965.2760433;-17709206.4128199;10511666.4525798;-2114150.13101332;-3538764.32827851
2396;73153725.188814;-2260259.13438932;28869807.2500049;-8797123.6539847;-3399389.81829298
2397;44574845.3832778;885921.809477228;11782256.1456368;6577913.82376656;-1302489.28778885
2398;86711512.9816026;14931730.1622531;16655945.0895348;1333933.23824224;-2129235.25078702
2399;109226305.406982;16757467.5466601;21781090.8076448;-810575.678335421;-4615981.66356155
2400;67510559.7269022;21593316.3602135;17711108.5765674;6476277.8562132;-4916902.10261178
2401;53147113.4609567;19534764.7653632;16468927.3052913;6224261.89894635;-7297614.21562829
2402;72820575.201729;13133071.0328766;21365465.5102609;4001621.14270267;-6064069.81662299
2403;87865793.3851521;17909990.813773;24969402.0564654;4010053.38189651;-5454534.86213052
2404;77408851.357934;13222118.336397;25983507.0858184;4626433.18852683;-6083766.58674903
2405;29803583.2330026;-279215.076564886;32286064.2937291;-2786815.85661669;-5283907.87599261
2406;-9674225.55028148;-10754454.097493;21545334.0977158;-2804009.71740838;-4363605.01889207
2407;75799200.0986402;-3767728.39954967;6240859.11043859;1397764.79683457;-3274023.17678423
2408;79492538.3456375;-2832470.14511013;14835.9441974347;758172.073593103;-3597283.6606633
2409;81688003.750551;-3697750.09698546;-6443428.92744763;1384989.06109551;986295.366041346
2410;78203581.1367733;-8319127.03469657;-5570261.55303426;957390.625914511;3099223.06750021
2411;102630516.176443;-9713187.09065857;-14860205.5678508;-2318659.66706068;1611962.43218683
2412;128381061.84409;-3621843.64155057;-4416186.78776103;-3101615.5170411;2213254.56694698
2413;117737152.786023;-6970688.98912695;7790029.51542764;-6366926.45864554;1397221.2637575
